2010-01-14 08:00:00,36,1,1.0,2.0,8.0,8
2010-01-14 09:00:00,48,1,1.0,1.0,2.0,2
2010-01-14 10:00:00,37,1,1.0,2.0,9.0,9
2010-01-14 11:00:00,42,1,1.0,3.0,9.0,9
2010-01-14 12:00:00,30,1,1.0,1.0,1.0,1
2010-01-14 13:00:00,35,1,1.0,1.2000000000000028,6.0,6
2010-01-14 14:00:00,67,1,1.0,1.0,9.0,9
2010-01-14 15:00:00,73,1,1.0,2.0,9.0,9
2010-01-14 16:00:00,63,1,1.0,3.0,7.0,7
2010-01-14 17:00:00,54,1,1.0,2.0,7.0,7
2010-01-14 18:00:00,54,1,1.0,2.0,9.0,9
2010-01-14 19:00:00,95,1,1.0,1.0,9.0,9
2010-01-14 20:00:00,39,1,1.0,1.0,1.0,1
2010-01-14 21:00:00,73,1,1.0,1.0,5.0,5
2010-01-14 22:00:00,52,1,1.0,1.0,2.0,2
2010-01-14 23:00:00,67,1,1.0,1.0,3.0,3
2010-01-15 00:00:00,52,1,1.0,1.0,9.0,9
2010-01-15 01:00:00,45,1,1.0,1.0,3.0,3
2010-01-15 02:00:00,43,1,1.0,1.0,1.0,1
2010-01-15 03:00:00,52,1,1.0,1.0,5.0,5
2010-01-15 04:00:00,26,1,1.0,1.0,2.0,2
2010-01-15 05:00:00,31,1,1.0,1.0,2.0,2
2010-01-15 06:00:00,43,1,1.0,1.0,1.0,1
2010-01-15 07:00:00,42,1,1.0,1.0,1.0,1
2010-01-15 08:00:00,64,1,1.0,1.1000000000000014,3.0,3
2010-01-15 09:00:00,243,3,1.0,9.599999999999966,28.0,28
2010-01-15 10:00:00,71,1,1.0,1.8999999999999986,5.0,5
2010-01-15 11:00:00,56,1,1.0,1.0,9.0,9
2010-01-15 12:00:00,67,1,1.0,1.0,6.0,6
2010-01-15 13:00:00,53,1,1.0,1.0,5.0,5
2010-01-15 14:00:00,86,1,1.0,1.2999999999999972,4.0,4
2010-01-15 15:00:00,31,1,1.0,1.0,1.0,1
2010-01-15 16:00:00,43,1,1.0,1.0,2.0,2
2010-01-15 17:00:00,57,1,1.0,1.0,10.0,10
2010-01-15 18:00:00,41,1,1.0,1.0,2.0,2
2010-01-15 19:00:00,129,2,1.0,4.400000000000006,26.0,26
2010-01-15 20:00:00,76,1,1.0,1.0,2.0,2
2010-01-15 21:00:00,46,1,1.0,1.0,2.0,2
2010-01-15 22:00:00,39,1,1.0,1.5,4.0,4
2010-01-15 23:00:00,66,1,1.0,2.1000000000000014,9.0,9
2010-01-16 00:00:00,49,1,1.0,1.6000000000000014,3.0,3
2010-01-16 01:00:00,42,1,1.0,1.0,1.0,1
